is_notre_dame,is_opponent,id,first_name,last_name,middle_name,suffix,created_at,updated_at
"false","true","190","'Forest'","'Evashevski'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","191","'Forrest'","'Gregg'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","192","'Fran'","'Curci'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","193","'Francis'","'Cayou'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","194","'Francis'","'Schmidt'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","195","'Frank'","'Bridges'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","196","'Frank'","'Dennie'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","197","'Frank'","'Haggerty'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","198","'Frank'","'Hinkey'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","199","'Frank'","'O'Neill'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","200","'Frank'","'Solich'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","201","'Frank'","'Sommer'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","202","'Frank'","'Spaziani'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","203","'Frank'","'Waters'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","204","'Fred'","'Akers'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","205","'Fred'","'Dawson'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","206","'Fred'","'Walker'","'M.'","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","207","'Fred'","'von Appen'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","208","'Fritz'","'Crisler'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","209","'Gar'","'Davidson'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","210","'Gary'","'Barnett'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","211","'Gary'","'Crowton'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","212","'Gary'","'Moeller'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","213","'Gary'","'Tranquill'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","214","'Geoff'","'Collins'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","215","'Geoffrey'","'Keyes'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","216","'George'","'Barclay'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","217","'George'","'Chaump'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","218","'George'","'Clark'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","219","'George'","'Denman'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","220","'George'","'Gauthier'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","221","'George'","'Huff'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","222","'George'","'Keogan'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","223","'George'","'Munger'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","224","'George'","'O'Brien'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","225","'George'","'O'Leary'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","226","'George'","'Perles'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","227","'George'","'Sanford'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","228","'George'","'Sauer'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","229","'George'","'Welsh'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","230","'Gerry'","'Dinardo'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","231","'\'Glenn \'\'Pop\'\'\''","'Warner'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","232","'Glenn'","'Thistlethwaite'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","233","'Greg'","'McMackin'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","234","'Greg'","'Robinson'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","235","'Greg'","'Schiano'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","236","'Gustave'","'Ferbert'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","237","'H.'","'Schnellenberger'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","238","'H.F.'","'Schulte'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","239","'H.N.'","'Russell'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","240","'Hank'","'Hardwick'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","241","'Harlan'","'Page'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","242","'Harold'","'Iddings'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","243","'Harry'","'Stuhldreher'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","244","'Harry'","'Towne'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","245","'Harvey'","'Harman'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","246","'Henry'","'Frnka'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","247","'Henry'","'Hall'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","248","'Henry'","'Keep'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","249","'Herbert'","'Reed'","'C.'","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","250","'Herbert'","'Huebel'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","251","'Heze'","'Clark'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","252","'Homer'","'Smith'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","253","'Howard'","'Harpster'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","254","'Howard'","'Jones'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","255","'Howard'","'Odell'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","256","'Hugo'","'Bezdek'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","257","'Ion'","'Cortright'","'J.'","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","258","'Jack'","'Bicknell'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","259","'Jack'","'Chevigny'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","260","'Jack'","'Elway'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","261","'Jack'","'Mollenkopf'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","262","'Jack'","'Ryan'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","263","'Jackie'","'Sherrill'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","264","'James'","'Henry'","'H.'","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","265","'James'","'Henderson'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","266","'James'","'Herron'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","267","'James'","'Horne'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","268","'James'","'Saunderson'","'M.'","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","269","'James'","'Ashmore'","'N.'","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","270","'James'","'Phelan'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","271","'James'","'Sheldon'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","272","'Jeff'","'Cravath'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","273","'Jeff'","'Hafley'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","274","'Jeff'","'Jagodzinski'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","275","'Jeff'","'Monken'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","276","'Jeff'","'Scott'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","277","'Jeff'","'Stoutland'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","278","'Jerry'","'Berndt'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","279","'Jerry'","'Burns'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","280","'Jerry'","'Stovall'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","281","'Jess'","'Hill'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","282","'Jim'","'Carlen'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","283","'Jim'","'Colletto'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","284","'Jim'","'Grobe'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","285","'Jim'","'Harbaugh'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","286","'Jim'","'Hickey'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","287","'Jim'","'Lambright'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","288","'Jim'","'Mackenzie'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","289","'Jim'","'Pittman'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","290","'Jim'","'Tatum'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","291","'Jim'","'Tressel'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","292","'Jim'","'Valek'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","293","'Jim'","'Young'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","294","'Jimbo'","'Fisher'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","295","'Jimmy'","'Conzelman'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","296","'Jimmy'","'Johnson'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","297","'Jock'","'Sutherland'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","298","'Joe'","'Morrison'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","299","'Joe'","'Paterno'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","300","'Joe'","'Tiller'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","301","'John'","'Bunting'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","302","'John'","'Cooper'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","303","'John'","'Hollister'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","304","'John'","'Smith'","'L.'","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","305","'John'","'Mackovic'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","306","'John'","'McEwan'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","307","'John'","'McKay'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","308","'John'","'McLean'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","309","'John'","'Michelosen'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","310","'John'","'Pont'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","311","'John'","'Ralston'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","312","'John'","'Richards'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","313","'John'","'Robinson'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","314","'Johnny'","'Majors'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","315","'Joseph'","'Thompson'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","316","'Joseph'","'Yukica'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","317","'Jumbo'","'Stiehm'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","318","'Justin'","'Fuente'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","319","'Karl'","'Dorrell'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","320","'Keith'","'Gilbertson'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","321","'Ken'","'Cooper'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","322","'Ken'","'Hatfield'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","323","'Ken'","'Niumatalolo'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","324","'Kirby'","'Smart'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","325","'Kyle'","'Flood'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","326","'Kyle'","'Whittingham'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","327","'L.'","'Raffensperger'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","328","'L.C.'","'Turner'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","329","'Lane'","'Kiffin'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","330","'\'Langdon \'\'Biff\'\'\''","'Lea'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","331","'Larry'","'Fedora'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","332","'Larry'","'Smith'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","333","'Lavell'","'Edwards'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","334","'Len'","'Casanova'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","335","'Leon'","'Burtnett'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","336","'Les'","'Miles'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","337","'Lloyd'","'Carr'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","338","'Lou'","'Saban'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","339","'Lowell'","'Dawson'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","340","'Ludlow'","'Wray'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","341","'M.E.'","'Witham'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","342","'M.J.'","'Bradshaw'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","343","'Mack'","'Brown'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","344","'Mal'","'Elward'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","345","'Marchy'","'Schwartz'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","346","'Mark'","'Dantonio'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","347","'Mark'","'Richt'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","348","'Mark'","'Whipple'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","349","'Marv'","'Levy'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","350","'Matt'","'Campbell'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","351","'Matt'","'Rhule'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","352","'Matty'","'Bell'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","353","'Maynard'","'Street'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","354","'Mike'","'Gottfried'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","355","'Mike'","'London'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","356","'Mike'","'Neu'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","357","'Mike'","'Norvell'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","358","'Mike'","'Riley'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","359","'Miles'","'Casteel'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","360","'Milt'","'Bruhn'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","361","'Moray'","'Eby'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","362","'Nick'","'Saban'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","363","'No'","'Coach'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","364","'Noble'","'Kizer'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","365","'O.H.'","'Luck'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","366","'Oliver'","'Cutts'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","367","'Oscar'","'Hagberg'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","368","'Ossie'","'Solem'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","369","'Pappy'","'Waldorf'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","370","'Pat'","'Fitzgerald'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","371","'Pat'","'Narduzzi'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","372","'Pat'","'Pasini'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","373","'\'Paul \'\'Bear\'\'\''","'Bryant'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","374","'Paul'","'Brown'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","375","'Paul'","'Chryst'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","376","'Paul'","'Dietzel'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","377","'Paul'","'Hackett'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","378","'Paul'","'Johnson'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","379","'Paul'","'Pasqualoni'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","380","'Paul'","'Sheeks'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","381","'Paul'","'Wulff'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","382","'Pepper'","'Rodgers'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","383","'Pete'","'Carroll'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","384","'Pete'","'Elliott'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","385","'Pete'","'Vaughn'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","386","'Phil'","'Arbuckle'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","387","'Phil'","'Dickens'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","388","'Phil'","'King'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","389","'Phillip'","'Fulmer'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
"false","true","390","'R.C.'","'Slocum'","''","null","'2021-09-23T01:17:31.996114+00:00'","'2021-09-23T01:17:31.996114+00:00'"
