1902-10-25,W,AWAY,654,240,11,5,No Poll,No Poll,No Poll,206
1902-11-01,W,AWAY,654,668,6,5,No Poll,No Poll,No Poll,242
1902-11-08,L,AWAY,654,282,5,12,No Poll,No Poll,No Poll,214
1902-11-15,W,HOME,654,668,92,0,No Poll,No Poll,No Poll,157
1902-11-22,W,AWAY,654,237,22,0,No Poll,No Poll,No Poll,186
1902-11-27,T,AWAY,654,75,6,6,No Poll,No Poll,No Poll,256
1903-10-03,W,HOME,654,94,12,0,No Poll,No Poll,No Poll,227
1903-10-10,W,HOME,654,100,28,0,No Poll,No Poll,No Poll,215
1903-10-17,W,AWAY,654,93,56,0,No Poll,No Poll,No Poll,186
1903-10-24,W,HOME,654,668,52,0,No Poll,No Poll,No Poll,157
1903-10-29,W,HOME,654,668,46,0,No Poll,No Poll,No Poll,176
1903-11-07,W,HOME,654,668,28,0,No Poll,No Poll,No Poll,213
1903-11-14,T,AWAY,654,426,0,0,No Poll,No Poll,No Poll,240
1903-11-21,W,AWAY,654,668,35,0,No Poll,No Poll,No Poll,242
1903-11-26,W,AWAY,654,416,34,0,No Poll,No Poll,No Poll,291
1904-10-01,W,HOME,663,166,12,4,No Poll,No Poll,No Poll,291
1904-10-08,W,HOME,663,668,44,0,No Poll,No Poll,No Poll,157
1904-10-15,L,MILWAUKEE,663,13,0,58,No Poll,No Poll,No Poll,300
1904-10-22,W,AWAY,663,668,17,5,No Poll,No Poll,No Poll,242
1904-10-27,W,HOME,663,668,6,0,No Poll,No Poll,No Poll,282
1904-11-05,L,AWAY,663,21,5,24,No Poll,No Poll,No Poll,212
1904-11-19,W,HOME,663,405,10,0,No Poll,No Poll,No Poll,186
1904-11-24,L,AWAY,663,340,0,36,No Poll,No Poll,No Poll,256
1905-09-30,W,HOME,651,337,44,0,No Poll,No Poll,No Poll,239
1905-10-07,W,HOME,651,94,28,0,No Poll,No Poll,No Poll,227
1905-10-14,L,MILWAUKEE,651,362,0,21,No Poll,No Poll,No Poll,300
1905-10-21,L,HOME,651,166,0,5,No Poll,No Poll,No Poll,291
1905-10-28,W,HOME,651,668,142,0,No Poll,No Poll,No Poll,157
1905-11-04,W,HOME,651,339,71,0,No Poll,No Poll,No Poll,186
1905-11-11,L,AWAY,651,244,5,22,No Poll,No Poll,No Poll,206
1905-11-18,W,HOME,651,668,22,0,No Poll,No Poll,No Poll,164
1905-11-24,L,AWAY,651,471,0,32,No Poll,No Poll,No Poll,256
